config_name,split,candidate_id,expert_priority_score,expert_queue,priority_score,priority_queue,absolute_error
E4_fuzzy_permissive,validation,ZFR_0195,54.3,C_manualna_kuracia,76.309,B_prioritne_preskumat,22.009
E4_fuzzy_permissive,validation,ZFR_0196,73.1,B_prioritne_preskumat,76.364,B_prioritne_preskumat,3.264
E4_fuzzy_permissive,validation,ZFR_0197,77.1,B_prioritne_preskumat,76.413,B_prioritne_preskumat,0.687
E4_fuzzy_permissive,validation,ZFR_0198,53.5,C_manualna_kuracia,48.295,C_manualna_kuracia,5.205
E4_fuzzy_permissive,validation,ZFR_0199,84.5,A_validovat,78.755,B_prioritne_preskumat,5.745
E4_fuzzy_permissive,validation,ZFR_0200,54.4,C_manualna_kuracia,27.3,D_odlozit,27.1
E4_fuzzy_permissive,validation,ZFR_0201,82.1,A_validovat,76.309,B_prioritne_preskumat,5.791
E4_fuzzy_permissive,validation,ZFR_0202,81.0,B_prioritne_preskumat,76.47,B_prioritne_preskumat,4.53
E4_fuzzy_permissive,validation,ZFR_0203,39.6,D_odlozit,50.56,C_manualna_kuracia,10.96
E4_fuzzy_permissive,validation,ZFR_0204,65.6,B_prioritne_preskumat,67.069,B_prioritne_preskumat,1.469
E4_fuzzy_permissive,validation,ZFR_0205,78.7,B_prioritne_preskumat,93.441,A_validovat,14.741
E4_fuzzy_permissive,validation,ZFR_0206,57.8,C_manualna_kuracia,52.72,C_manualna_kuracia,5.08
E4_fuzzy_permissive,validation,ZFR_0207,94.6,A_validovat,94.04,A_validovat,0.56
E4_fuzzy_permissive,validation,ZFR_0208,51.2,C_manualna_kuracia,50.614,C_manualna_kuracia,0.586
E4_fuzzy_permissive,validation,ZFR_0209,88.3,A_validovat,93.901,A_validovat,5.601
E4_fuzzy_permissive,validation,ZFR_0210,86.7,A_validovat,94.04,A_validovat,7.34
E4_fuzzy_permissive,validation,ZFR_0211,47.1,C_manualna_kuracia,50.432,C_manualna_kuracia,3.332
E4_fuzzy_permissive,validation,ZFR_0212,61.3,C_manualna_kuracia,68.316,B_prioritne_preskumat,7.016
E4_fuzzy_permissive,validation,ZFR_0213,79.9,B_prioritne_preskumat,93.905,A_validovat,14.005
E4_fuzzy_permissive,validation,ZFR_0214,51.3,C_manualna_kuracia,16.304,D_odlozit,34.996
E4_fuzzy_permissive,validation,ZFR_0215,89.3,A_validovat,94.04,A_validovat,4.74
E4_fuzzy_permissive,validation,ZFR_0216,46.4,C_manualna_kuracia,50.614,C_manualna_kuracia,4.214
E4_fuzzy_permissive,validation,ZFR_0217,88.2,A_validovat,94.04,A_validovat,5.84
E4_fuzzy_permissive,validation,ZFR_0218,77.9,B_prioritne_preskumat,76.413,B_prioritne_preskumat,1.487
E4_fuzzy_permissive,validation,ZFR_0219,49.2,C_manualna_kuracia,76.385,B_prioritne_preskumat,27.185
E4_fuzzy_permissive,validation,ZFR_0220,55.9,C_manualna_kuracia,70.803,B_prioritne_preskumat,14.903
E4_fuzzy_permissive,validation,ZFR_0221,77.6,B_prioritne_preskumat,72.887,B_prioritne_preskumat,4.713
E4_fuzzy_permissive,validation,ZFR_0222,69.4,B_prioritne_preskumat,78.842,B_prioritne_preskumat,9.442
E4_fuzzy_permissive,validation,ZFR_0223,79.3,B_prioritne_preskumat,73.238,B_prioritne_preskumat,6.062
E4_fuzzy_permissive,validation,ZFR_0224,48.2,C_manualna_kuracia,20.027,D_odlozit,28.173
E4_fuzzy_permissive,validation,ZFR_0225,98.5,A_validovat,94.04,A_validovat,4.46
E4_fuzzy_permissive,validation,ZFR_0226,87.4,A_validovat,94.04,A_validovat,6.64
E4_fuzzy_permissive,validation,ZFR_0227,38.0,D_odlozit,15.677,D_odlozit,22.323
E4_fuzzy_permissive,validation,ZFR_0228,64.7,C_manualna_kuracia,46.069,C_manualna_kuracia,18.631
E4_fuzzy_permissive,validation,ZFR_0229,92.7,A_validovat,94.04,A_validovat,1.34
E4_fuzzy_permissive,validation,ZFR_0230,60.8,C_manualna_kuracia,76.413,B_prioritne_preskumat,15.613
E4_fuzzy_permissive,validation,ZFR_0231,96.4,A_validovat,94.04,A_validovat,2.36
E4_fuzzy_permissive,validation,ZFR_0232,69.8,B_prioritne_preskumat,76.413,B_prioritne_preskumat,6.613
E4_fuzzy_permissive,validation,ZFR_0233,83.5,A_validovat,93.92,A_validovat,10.42
E4_fuzzy_permissive,validation,ZFR_0234,80.9,B_prioritne_preskumat,76.819,B_prioritne_preskumat,4.081
E4_fuzzy_permissive,validation,ZFR_0235,67.0,B_prioritne_preskumat,50.614,C_manualna_kuracia,16.386
E4_fuzzy_permissive,validation,ZFR_0236,59.3,C_manualna_kuracia,50.614,C_manualna_kuracia,8.686
E4_fuzzy_permissive,validation,ZFR_0237,83.2,A_validovat,94.04,A_validovat,10.84
E4_fuzzy_permissive,validation,ZFR_0238,75.8,B_prioritne_preskumat,85.646,A_validovat,9.846
E4_fuzzy_permissive,validation,ZFR_0239,100.0,A_validovat,94.04,A_validovat,5.96
E4_fuzzy_permissive,validation,ZFR_0240,52.0,C_manualna_kuracia,76.412,B_prioritne_preskumat,24.412
E4_fuzzy_permissive,validation,ZFR_0241,83.1,A_validovat,93.781,A_validovat,10.681
E4_fuzzy_permissive,validation,ZFR_0242,77.7,B_prioritne_preskumat,76.413,B_prioritne_preskumat,1.287
E4_fuzzy_permissive,validation,ZFR_0243,61.6,C_manualna_kuracia,50.592,C_manualna_kuracia,11.008
E4_fuzzy_permissive,validation,ZFR_0244,63.4,C_manualna_kuracia,50.448,C_manualna_kuracia,12.952
E4_fuzzy_permissive,validation,ZFR_0245,74.1,B_prioritne_preskumat,50.463,C_manualna_kuracia,23.637
E4_fuzzy_permissive,validation,ZFR_0246,68.9,B_prioritne_preskumat,27.961,D_odlozit,40.939
E4_fuzzy_permissive,validation,ZFR_0247,95.8,A_validovat,94.04,A_validovat,1.76
E4_fuzzy_permissive,validation,ZFR_0248,75.9,B_prioritne_preskumat,76.413,B_prioritne_preskumat,0.513
E4_fuzzy_permissive,validation,ZFR_0249,92.2,A_validovat,93.749,A_validovat,1.549
E4_fuzzy_permissive,validation,ZFR_0250,80.0,B_prioritne_preskumat,76.413,B_prioritne_preskumat,3.587
E4_fuzzy_permissive,validation,ZFR_0251,49.8,C_manualna_kuracia,50.614,C_manualna_kuracia,0.814
E4_fuzzy_permissive,validation,ZFR_0252,62.9,C_manualna_kuracia,76.413,B_prioritne_preskumat,13.513
E4_fuzzy_permissive,validation,ZFR_0253,81.3,B_prioritne_preskumat,93.579,A_validovat,12.279
E4_fuzzy_permissive,validation,ZFR_0254,71.8,B_prioritne_preskumat,77.595,B_prioritne_preskumat,5.795
E4_fuzzy_permissive,validation,ZFR_0255,78.0,B_prioritne_preskumat,94.04,A_validovat,16.04
E4_fuzzy_permissive,validation,ZFR_0256,42.4,D_odlozit,50.418,C_manualna_kuracia,8.018
E4_fuzzy_permissive,test,ZFR_0257,77.6,B_prioritne_preskumat,93.488,A_validovat,15.888
E4_fuzzy_permissive,test,ZFR_0258,85.3,A_validovat,94.04,A_validovat,8.74
E4_fuzzy_permissive,test,ZFR_0259,49.0,C_manualna_kuracia,76.334,B_prioritne_preskumat,27.334
E4_fuzzy_permissive,test,ZFR_0260,54.0,C_manualna_kuracia,58.734,C_manualna_kuracia,4.734
E4_fuzzy_permissive,test,ZFR_0261,80.0,B_prioritne_preskumat,94.04,A_validovat,14.04
E4_fuzzy_permissive,test,ZFR_0262,62.0,C_manualna_kuracia,76.413,B_prioritne_preskumat,14.413
E4_fuzzy_permissive,test,ZFR_0263,79.1,B_prioritne_preskumat,93.521,A_validovat,14.421
E4_fuzzy_permissive,test,ZFR_0264,35.2,D_odlozit,40.344,D_odlozit,5.144
E4_fuzzy_permissive,test,ZFR_0265,88.4,A_validovat,94.04,A_validovat,5.64
E4_fuzzy_permissive,test,ZFR_0266,89.2,A_validovat,94.04,A_validovat,4.84
E4_fuzzy_permissive,test,ZFR_0267,72.3,B_prioritne_preskumat,88.851,A_validovat,16.551
E4_fuzzy_permissive,test,ZFR_0268,52.7,C_manualna_kuracia,76.413,B_prioritne_preskumat,23.713
E4_fuzzy_permissive,test,ZFR_0269,62.7,C_manualna_kuracia,55.0,C_manualna_kuracia,7.7
E4_fuzzy_permissive,test,ZFR_0270,69.9,B_prioritne_preskumat,93.971,A_validovat,24.071
E4_fuzzy_permissive,test,ZFR_0271,80.5,B_prioritne_preskumat,90.705,A_validovat,10.205
E4_fuzzy_permissive,test,ZFR_0272,72.2,B_prioritne_preskumat,53.439,C_manualna_kuracia,18.761
E4_fuzzy_permissive,test,ZFR_0273,95.8,A_validovat,94.04,A_validovat,1.76
E4_fuzzy_permissive,test,ZFR_0274,93.3,A_validovat,94.04,A_validovat,0.74
E4_fuzzy_permissive,test,ZFR_0275,50.9,C_manualna_kuracia,27.593,D_odlozit,23.307
E4_fuzzy_permissive,test,ZFR_0276,57.6,C_manualna_kuracia,68.422,B_prioritne_preskumat,10.822
E4_fuzzy_permissive,test,ZFR_0277,88.6,A_validovat,94.04,A_validovat,5.44
E4_fuzzy_permissive,test,ZFR_0278,50.9,C_manualna_kuracia,43.421,D_odlozit,7.479
E4_fuzzy_permissive,test,ZFR_0279,83.6,A_validovat,76.385,B_prioritne_preskumat,7.215
E4_fuzzy_permissive,test,ZFR_0280,49.0,C_manualna_kuracia,54.444,C_manualna_kuracia,5.444
E4_fuzzy_permissive,test,ZFR_0281,83.9,A_validovat,83.699,A_validovat,0.201
E4_fuzzy_permissive,test,ZFR_0282,70.3,B_prioritne_preskumat,77.367,B_prioritne_preskumat,7.067
E4_fuzzy_permissive,test,ZFR_0283,65.6,B_prioritne_preskumat,50.614,C_manualna_kuracia,14.986
E4_fuzzy_permissive,test,ZFR_0284,50.2,C_manualna_kuracia,50.526,C_manualna_kuracia,0.326
E4_fuzzy_permissive,test,ZFR_0285,80.8,B_prioritne_preskumat,94.04,A_validovat,13.24
E4_fuzzy_permissive,test,ZFR_0286,59.8,C_manualna_kuracia,29.823,D_odlozit,29.977
E4_fuzzy_permissive,test,ZFR_0287,88.4,A_validovat,94.04,A_validovat,5.64
E4_fuzzy_permissive,test,ZFR_0288,38.4,D_odlozit,50.786,C_manualna_kuracia,12.386
E4_fuzzy_permissive,test,ZFR_0289,91.4,A_validovat,94.04,A_validovat,2.64
E4_fuzzy_permissive,test,ZFR_0290,87.4,A_validovat,94.04,A_validovat,6.64
E4_fuzzy_permissive,test,ZFR_0291,53.4,C_manualna_kuracia,51.484,C_manualna_kuracia,1.916
E4_fuzzy_permissive,test,ZFR_0292,46.3,C_manualna_kuracia,50.614,C_manualna_kuracia,4.314
E4_fuzzy_permissive,test,ZFR_0293,80.9,B_prioritne_preskumat,92.867,A_validovat,11.967
E4_fuzzy_permissive,test,ZFR_0294,55.4,C_manualna_kuracia,50.614,C_manualna_kuracia,4.786
E4_fuzzy_permissive,test,ZFR_0295,72.2,B_prioritne_preskumat,76.413,B_prioritne_preskumat,4.213
E4_fuzzy_permissive,test,ZFR_0296,41.9,D_odlozit,50.416,C_manualna_kuracia,8.516
E4_fuzzy_permissive,test,ZFR_0297,76.4,B_prioritne_preskumat,94.04,A_validovat,17.64
E4_fuzzy_permissive,test,ZFR_0298,86.4,A_validovat,94.03,A_validovat,7.63
E4_fuzzy_permissive,test,ZFR_0299,52.8,C_manualna_kuracia,70.516,B_prioritne_preskumat,17.716
E4_fuzzy_permissive,test,ZFR_0300,57.0,C_manualna_kuracia,70.585,B_prioritne_preskumat,13.585
E4_fuzzy_permissive,test,ZFR_0301,73.9,B_prioritne_preskumat,62.149,C_manualna_kuracia,11.751
E4_fuzzy_permissive,test,ZFR_0302,66.5,B_prioritne_preskumat,50.448,C_manualna_kuracia,16.052
E4_fuzzy_permissive,test,ZFR_0303,91.6,A_validovat,94.04,A_validovat,2.44
E4_fuzzy_permissive,test,ZFR_0304,44.5,D_odlozit,16.279,D_odlozit,28.221
E4_fuzzy_permissive,test,ZFR_0305,98.7,A_validovat,94.04,A_validovat,4.66
E4_fuzzy_permissive,test,ZFR_0306,79.4,B_prioritne_preskumat,76.321,B_prioritne_preskumat,3.079
E4_fuzzy_permissive,test,ZFR_0307,62.0,C_manualna_kuracia,72.799,B_prioritne_preskumat,10.799
E4_fuzzy_permissive,test,ZFR_0308,55.4,C_manualna_kuracia,76.413,B_prioritne_preskumat,21.013
E4_fuzzy_permissive,test,ZFR_0309,85.2,A_validovat,93.842,A_validovat,8.642
E4_fuzzy_permissive,test,ZFR_0310,61.4,C_manualna_kuracia,53.107,C_manualna_kuracia,8.293
E4_fuzzy_permissive,test,ZFR_0311,90.4,A_validovat,94.04,A_validovat,3.64
E4_fuzzy_permissive,test,ZFR_0312,42.8,D_odlozit,24.964,D_odlozit,17.836
E4_fuzzy_permissive,test,ZFR_0313,72.1,B_prioritne_preskumat,76.413,B_prioritne_preskumat,4.313
E4_fuzzy_permissive,test,ZFR_0314,98.8,A_validovat,94.04,A_validovat,4.76
E4_fuzzy_permissive,test,ZFR_0315,61.3,C_manualna_kuracia,58.91,C_manualna_kuracia,2.39
E4_fuzzy_permissive,test,ZFR_0316,47.5,C_manualna_kuracia,15.882,D_odlozit,31.618
E4_fuzzy_permissive,test,ZFR_0317,85.6,A_validovat,76.396,B_prioritne_preskumat,9.204
E4_fuzzy_permissive,test,ZFR_0318,57.0,C_manualna_kuracia,76.39,B_prioritne_preskumat,19.39
E4_fuzzy_permissive,test,ZFR_0319,91.3,A_validovat,94.04,A_validovat,2.74
E4_fuzzy_permissive,test,ZFR_0320,58.7,C_manualna_kuracia,59.264,C_manualna_kuracia,0.564
E5_fuzzy_conservative,train,ZFR_0001,77.4,B_prioritne_preskumat,76.413,B_prioritne_preskumat,0.987
E5_fuzzy_conservative,train,ZFR_0002,80.7,B_prioritne_preskumat,76.318,B_prioritne_preskumat,4.382
E5_fuzzy_conservative,train,ZFR_0003,55.3,C_manualna_kuracia,50.492,C_manualna_kuracia,4.808
E5_fuzzy_conservative,train,ZFR_0004,54.1,C_manualna_kuracia,50.337,C_manualna_kuracia,3.763
E5_fuzzy_conservative,train,ZFR_0005,77.9,B_prioritne_preskumat,76.413,B_prioritne_preskumat,1.487
E5_fuzzy_conservative,train,ZFR_0006,63.7,C_manualna_kuracia,76.413,B_prioritne_preskumat,12.713
E5_fuzzy_conservative,train,ZFR_0007,92.4,A_validovat,94.04,A_validovat,1.64
E5_fuzzy_conservative,train,ZFR_0008,48.8,C_manualna_kuracia,35.758,D_odlozit,13.042
E5_fuzzy_conservative,train,ZFR_0009,87.4,A_validovat,76.413,B_prioritne_preskumat,10.987
E5_fuzzy_conservative,train,ZFR_0010,95.6,A_validovat,94.04,A_validovat,1.56
E5_fuzzy_conservative,train,ZFR_0011,60.1,C_manualna_kuracia,54.969,C_manualna_kuracia,5.131
E5_fuzzy_conservative,train,ZFR_0012,64.4,C_manualna_kuracia,50.562,C_manualna_kuracia,13.838
E5_fuzzy_conservative,train,ZFR_0013,90.4,A_validovat,93.78,A_validovat,3.38
E5_fuzzy_conservative,train,ZFR_0014,58.7,C_manualna_kuracia,15.677,D_odlozit,43.023
E5_fuzzy_conservative,train,ZFR_0015,92.3,A_validovat,94.04,A_validovat,1.74
E5_fuzzy_conservative,train,ZFR_0016,63.4,C_manualna_kuracia,52.918,C_manualna_kuracia,10.482
E5_fuzzy_conservative,train,ZFR_0017,84.5,A_validovat,94.04,A_validovat,9.54
E5_fuzzy_conservative,train,ZFR_0018,100.0,A_validovat,94.04,A_validovat,5.96
E5_fuzzy_conservative,train,ZFR_0019,47.4,C_manualna_kuracia,76.149,B_prioritne_preskumat,28.749
E5_fuzzy_conservative,train,ZFR_0020,57.1,C_manualna_kuracia,20.555,D_odlozit,36.545
E5_fuzzy_conservative,train,ZFR_0021,71.7,B_prioritne_preskumat,58.019,C_manualna_kuracia,13.681
E5_fuzzy_conservative,train,ZFR_0022,58.9,C_manualna_kuracia,50.614,C_manualna_kuracia,8.286
E5_fuzzy_conservative,train,ZFR_0023,73.4,B_prioritne_preskumat,50.614,C_manualna_kuracia,22.786
E5_fuzzy_conservative,train,ZFR_0024,56.1,C_manualna_kuracia,50.278,C_manualna_kuracia,5.822
E5_fuzzy_conservative,train,ZFR_0025,80.9,B_prioritne_preskumat,76.413,B_prioritne_preskumat,4.487
E5_fuzzy_conservative,train,ZFR_0026,73.2,B_prioritne_preskumat,76.279,B_prioritne_preskumat,3.079
E5_fuzzy_conservative,train,ZFR_0027,54.7,C_manualna_kuracia,15.677,D_odlozit,39.023
E5_fuzzy_conservative,train,ZFR_0028,54.6,C_manualna_kuracia,50.614,C_manualna_kuracia,3.986
E5_fuzzy_conservative,train,ZFR_0029,79.0,B_prioritne_preskumat,94.04,A_validovat,15.04
E5_fuzzy_conservative,train,ZFR_0030,65.0,B_prioritne_preskumat,57.627,C_manualna_kuracia,7.373
E5_fuzzy_conservative,train,ZFR_0031,80.7,B_prioritne_preskumat,76.413,B_prioritne_preskumat,4.287
E5_fuzzy_conservative,train,ZFR_0032,71.0,B_prioritne_preskumat,67.428,B_prioritne_preskumat,3.572
E5_fuzzy_conservative,train,ZFR_0033,83.3,A_validovat,94.04,A_validovat,10.74
E5_fuzzy_conservative,train,ZFR_0034,86.9,A_validovat,94.04,A_validovat,7.14
E5_fuzzy_conservative,train,ZFR_0035,39.9,D_odlozit,16.38,D_odlozit,23.52
E5_fuzzy_conservative,train,ZFR_0036,70.5,B_prioritne_preskumat,18.933,D_odlozit,51.567
E5_fuzzy_conservative,train,ZFR_0037,92.3,A_validovat,94.04,A_validovat,1.74
E5_fuzzy_conservative,train,ZFR_0038,68.1,B_prioritne_preskumat,50.614,C_manualna_kuracia,17.486
E5_fuzzy_conservative,train,ZFR_0039,72.3,B_prioritne_preskumat,50.516,C_manualna_kuracia,21.784
E5_fuzzy_conservative,train,ZFR_0040,36.6,D_odlozit,50.355,C_manualna_kuracia,13.755
E5_fuzzy_conservative,train,ZFR_0041,96.7,A_validovat,76.413,B_prioritne_preskumat,20.287
E5_fuzzy_conservative,train,ZFR_0042,81.5,B_prioritne_preskumat,76.413,B_prioritne_preskumat,5.087
E5_fuzzy_conservative,train,ZFR_0043,50.2,C_manualna_kuracia,50.331,C_manualna_kuracia,0.131
E5_fuzzy_conservative,train,ZFR_0044,65.7,B_prioritne_preskumat,50.614,C_manualna_kuracia,15.086
E5_fuzzy_conservative,train,ZFR_0045,69.4,B_prioritne_preskumat,50.451,C_manualna_kuracia,18.949
E5_fuzzy_conservative,train,ZFR_0046,74.2,B_prioritne_preskumat,76.413,B_prioritne_preskumat,2.213
E5_fuzzy_conservative,train,ZFR_0047,86.0,A_validovat,76.336,B_prioritne_preskumat,9.664
E5_fuzzy_conservative,train,ZFR_0048,56.5,C_manualna_kuracia,16.458,D_odlozit,40.042
E5_fuzzy_conservative,train,ZFR_0049,76.4,B_prioritne_preskumat,76.413,B_prioritne_preskumat,0.013
E5_fuzzy_conservative,train,ZFR_0050,92.1,A_validovat,81.487,B_prioritne_preskumat,10.613
E5_fuzzy_conservative,train,ZFR_0051,50.3,C_manualna_kuracia,53.067,C_manualna_kuracia,2.767
E5_fuzzy_conservative,train,ZFR_0052,58.7,C_manualna_kuracia,50.614,C_manualna_kuracia,8.086
E5_fuzzy_conservative,train,ZFR_0053,73.3,B_prioritne_preskumat,76.413,B_prioritne_preskumat,3.113
E5_fuzzy_conservative,train,ZFR_0054,72.0,B_prioritne_preskumat,76.413,B_prioritne_preskumat,4.413
E5_fuzzy_conservative,train,ZFR_0055,71.0,B_prioritne_preskumat,74.223,B_prioritne_preskumat,3.223
E5_fuzzy_conservative,train,ZFR_0056,55.5,C_manualna_kuracia,76.194,B_prioritne_preskumat,20.694
E5_fuzzy_conservative,train,ZFR_0057,80.2,B_prioritne_preskumat,86.302,A_validovat,6.102
E5_fuzzy_conservative,train,ZFR_0058,71.5,B_prioritne_preskumat,70.438,B_prioritne_preskumat,1.062
E5_fuzzy_conservative,train,ZFR_0059,62.3,C_manualna_kuracia,50.614,C_manualna_kuracia,11.686
E5_fuzzy_conservative,train,ZFR_0060,64.0,C_manualna_kuracia,50.614,C_manualna_kuracia,13.386
E5_fuzzy_conservative,train,ZFR_0061,81.7,B_prioritne_preskumat,76.413,B_prioritne_preskumat,5.287
E5_fuzzy_conservative,train,ZFR_0062,61.9,C_manualna_kuracia,20.992,D_odlozit,40.908
E5_fuzzy_conservative,train,ZFR_0063,93.2,A_validovat,82.163,A_validovat,11.037
E5_fuzzy_conservative,train,ZFR_0064,59.7,C_manualna_kuracia,15.677,D_odlozit,44.023
E5_fuzzy_conservative,train,ZFR_0065,90.4,A_validovat,94.04,A_validovat,3.64
E5_fuzzy_conservative,train,ZFR_0066,76.5,B_prioritne_preskumat,76.413,B_prioritne_preskumat,0.087
E5_fuzzy_conservative,train,ZFR_0067,59.8,C_manualna_kuracia,50.223,C_manualna_kuracia,9.577
E5_fuzzy_conservative,train,ZFR_0068,75.2,B_prioritne_preskumat,50.598,C_manualna_kuracia,24.602
E5_fuzzy_conservative,train,ZFR_0069,74.4,B_prioritne_preskumat,76.413,B_prioritne_preskumat,2.013
E5_fuzzy_conservative,train,ZFR_0070,56.0,C_manualna_kuracia,49.9,C_manualna_kuracia,6.1
E5_fuzzy_conservative,train,ZFR_0071,79.1,B_prioritne_preskumat,93.99,A_validovat,14.89
E5_fuzzy_conservative,train,ZFR_0072,60.1,C_manualna_kuracia,50.614,C_manualna_kuracia,9.486
E5_fuzzy_conservative,train,ZFR_0073,100.0,A_validovat,94.04,A_validovat,5.96
E5_fuzzy_conservative,train,ZFR_0074,65.4,B_prioritne_preskumat,50.614,C_manualna_kuracia,14.786
E5_fuzzy_conservative,train,ZFR_0075,63.3,C_manualna_kuracia,76.18,B_prioritne_preskumat,12.88
E5_fuzzy_conservative,train,ZFR_0076,55.0,C_manualna_kuracia,16.479,D_odlozit,38.521
E5_fuzzy_conservative,train,ZFR_0077,74.5,B_prioritne_preskumat,93.551,A_validovat,19.051
E5_fuzzy_conservative,train,ZFR_0078,69.6,B_prioritne_preskumat,76.355,B_prioritne_preskumat,6.755
E5_fuzzy_conservative,train,ZFR_0079,73.8,B_prioritne_preskumat,64.206,C_manualna_kuracia,9.594
E5_fuzzy_conservative,train,ZFR_0080,35.4,D_odlozit,17.149,D_odlozit,18.251
E5_fuzzy_conservative,train,ZFR_0081,72.9,B_prioritne_preskumat,76.413,B_prioritne_preskumat,3.513
E5_fuzzy_conservative,train,ZFR_0082,68.5,B_prioritne_preskumat,76.32,B_prioritne_preskumat,7.82
E5_fuzzy_conservative,train,ZFR_0083,44.6,D_odlozit,15.677,D_odlozit,28.923
E5_fuzzy_conservative,train,ZFR_0084,52.9,C_manualna_kuracia,35.261,D_odlozit,17.639
E5_fuzzy_conservative,train,ZFR_0085,76.1,B_prioritne_preskumat,94.04,A_validovat,17.94
E5_fuzzy_conservative,train,ZFR_0086,57.6,C_manualna_kuracia,50.55,C_manualna_kuracia,7.05
E5_fuzzy_conservative,train,ZFR_0087,96.0,A_validovat,76.413,B_prioritne_preskumat,19.587
E5_fuzzy_conservative,train,ZFR_0088,62.4,C_manualna_kuracia,40.843,D_odlozit,21.557
E5_fuzzy_conservative,train,ZFR_0089,90.8,A_validovat,94.04,A_validovat,3.24
E5_fuzzy_conservative,train,ZFR_0090,89.3,A_validovat,94.04,A_validovat,4.74
E5_fuzzy_conservative,train,ZFR_0091,56.2,C_manualna_kuracia,76.26,B_prioritne_preskumat,20.06
E5_fuzzy_conservative,train,ZFR_0092,78.0,B_prioritne_preskumat,76.413,B_prioritne_preskumat,1.587
E5_fuzzy_conservative,train,ZFR_0093,76.9,B_prioritne_preskumat,62.612,C_manualna_kuracia,14.288
E5_fuzzy_conservative,train,ZFR_0094,67.2,B_prioritne_preskumat,50.614,C_manualna_kuracia,16.586
E5_fuzzy_conservative,train,ZFR_0095,92.0,A_validovat,76.413,B_prioritne_preskumat,15.587
E5_fuzzy_conservative,train,ZFR_0096,45.5,C_manualna_kuracia,15.677,D_odlozit,29.823
E5_fuzzy_conservative,train,ZFR_0097,97.8,A_validovat,76.413,B_prioritne_preskumat,21.387
E5_fuzzy_conservative,train,ZFR_0098,91.4,A_validovat,94.04,A_validovat,2.64
E5_fuzzy_conservative,train,ZFR_0099,64.0,C_manualna_kuracia,50.602,C_manualna_kuracia,13.398
E5_fuzzy_conservative,train,ZFR_0100,81.6,B_prioritne_preskumat,76.413,B_prioritne_preskumat,5.187
E5_fuzzy_conservative,train,ZFR_0101,80.1,B_prioritne_preskumat,76.413,B_prioritne_preskumat,3.687
E5_fuzzy_conservative,train,ZFR_0102,69.3,B_prioritne_preskumat,76.413,B_prioritne_preskumat,7.113
E5_fuzzy_conservative,train,ZFR_0103,88.3,A_validovat,76.413,B_prioritne_preskumat,11.887
E5_fuzzy_conservative,train,ZFR_0104,42.0,D_odlozit,50.614,C_manualna_kuracia,8.614
E5_fuzzy_conservative,train,ZFR_0105,96.3,A_validovat,93.82,A_validovat,2.48
E5_fuzzy_conservative,train,ZFR_0106,85.0,A_validovat,92.578,A_validovat,7.578
E5_fuzzy_conservative,train,ZFR_0107,60.1,C_manualna_kuracia,50.614,C_manualna_kuracia,9.486
E5_fuzzy_conservative,train,ZFR_0108,65.9,B_prioritne_preskumat,50.502,C_manualna_kuracia,15.398
E5_fuzzy_conservative,train,ZFR_0109,90.5,A_validovat,69.765,B_prioritne_preskumat,20.735
E5_fuzzy_conservative,train,ZFR_0110,66.8,B_prioritne_preskumat,50.614,C_manualna_kuracia,16.186
E5_fuzzy_conservative,train,ZFR_0111,75.9,B_prioritne_preskumat,76.413,B_prioritne_preskumat,0.513
E5_fuzzy_conservative,train,ZFR_0112,62.8,C_manualna_kuracia,50.614,C_manualna_kuracia,12.186
E5_fuzzy_conservative,train,ZFR_0113,90.5,A_validovat,94.04,A_validovat,3.54
E5_fuzzy_conservative,train,ZFR_0114,81.0,B_prioritne_preskumat,93.959,A_validovat,12.959
E5_fuzzy_conservative,train,ZFR_0115,69.6,B_prioritne_preskumat,76.413,B_prioritne_preskumat,6.813
E5_fuzzy_conservative,train,ZFR_0116,78.5,B_prioritne_preskumat,76.413,B_prioritne_preskumat,2.087
E5_fuzzy_conservative,train,ZFR_0117,76.7,B_prioritne_preskumat,93.694,A_validovat,16.994
E5_fuzzy_conservative,train,ZFR_0118,57.2,C_manualna_kuracia,38.469,D_odlozit,18.731
E5_fuzzy_conservative,train,ZFR_0119,81.2,B_prioritne_preskumat,76.413,B_prioritne_preskumat,4.787
E5_fuzzy_conservative,train,ZFR_0120,52.2,C_manualna_kuracia,76.166,B_prioritne_preskumat,23.966
E5_fuzzy_conservative,train,ZFR_0121,96.3,A_validovat,93.676,A_validovat,2.624
E5_fuzzy_conservative,train,ZFR_0122,84.2,A_validovat,76.413,B_prioritne_preskumat,7.787
E5_fuzzy_conservative,train,ZFR_0123,38.2,D_odlozit,16.872,D_odlozit,21.328
E5_fuzzy_conservative,train,ZFR_0124,51.6,C_manualna_kuracia,46.801,C_manualna_kuracia,4.799
E5_fuzzy_conservative,train,ZFR_0125,73.0,B_prioritne_preskumat,90.557,A_validovat,17.557
E5_fuzzy_conservative,train,ZFR_0126,71.2,B_prioritne_preskumat,50.614,C_manualna_kuracia,20.586
E5_fuzzy_conservative,train,ZFR_0127,100.0,A_validovat,94.04,A_validovat,5.96
E5_fuzzy_conservative,train,ZFR_0128,41.9,D_odlozit,15.677,D_odlozit,26.223
E5_fuzzy_conservative,train,ZFR_0129,80.0,B_prioritne_preskumat,76.413,B_prioritne_preskumat,3.587
E5_fuzzy_conservative,train,ZFR_0130,75.9,B_prioritne_preskumat,81.828,B_prioritne_preskumat,5.928
